City,Country,Region,_time,count,isIP,isIPv6,isMissingLocation,isPrivateOrReserved,lat,lon,modifiedByPython,modifiedByPythonTimestamp,src
Rykkin,Norway,Viken,2022-02-02T15:36:06,9,true,false,false,false,59.9319,10.4814,true,2022-02-02T15:36:06,82.164.219.111
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.237.127
Skedsmokorset,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,60.016,11.0379,true,2022-02-02T15:36:06,51.175.224.29
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.5.6
Hasle,Norway,Viken,2022-02-02T15:36:06,6,true,false,false,false,59.9335,10.5837,true,2022-02-02T15:36:06,46.9.42.6
Oslo,Norway,Oslo County,2022-02-02T15:36:06,3,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.205.73
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,true,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.75.180
Gjettum,Norway,Viken,2022-02-02T15:36:06,7,true,false,false,false,59.9082,10.5216,true,2022-02-02T15:36:06,46.9.81.133
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.53.222
Kolsas,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.9191,10.5134,true,2022-02-02T15:36:06,158.248.65.56
Harestua,Norway,Viken,2022-02-02T15:36:06,9,true,false,false,false,60.2054,10.7089,true,2022-02-02T15:36:06,81.166.77.59
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9526,10.7666,true,2022-02-02T15:36:06,46.15.22.198
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9338,10.764,true,2022-02-02T15:36:06,89.8.197.49
Rykkin,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9281,10.4965,true,2022-02-02T15:36:06,62.16.133.209
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.117.248
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.49.212.61
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.48.221
Hokksund,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,59.7678,9.8724,true,2022-02-02T15:36:06,84.48.134.152
Stavanger,Norway,Rogaland,2022-02-02T15:36:06,1,true,false,true,false,58.9701,5.73332,true,2022-02-02T15:36:06,89.8.194.177
Baerums verk,Norway,Viken,2022-02-02T15:36:06,8,true,false,false,false,59.9423,10.5021,true,2022-02-02T15:36:06,92.220.23.188
Rykkin,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9319,10.4814,true,2022-02-02T15:36:06,95.34.117.236
Lommedalen,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,60.0261,10.4349,true,2022-02-02T15:36:06,81.166.186.251
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,79.161.83.24
Gjettum,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9082,10.5216,true,2022-02-02T15:36:06,148.83.135.9
Stabekk,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9106,10.6156,true,2022-02-02T15:36:06,109.189.207.108
Voyenenga,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.9114,10.4792,true,2022-02-02T15:36:06,158.248.75.132
Sandvika,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.8956,10.5212,true,2022-02-02T15:36:06,82.164.52.254
Drammen,Norway,Viken,2022-02-02T15:36:06,20,true,false,false,false,59.7216,10.1249,true,2022-02-02T15:36:06,81.166.161.104
Sandsli,Norway,Vestland,2022-02-02T15:36:06,3,true,false,false,false,60.2917,5.28272,true,2022-02-02T15:36:06,80.202.56.153
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.144.139
Arnes,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,60.1089,11.487,true,2022-02-02T15:36:06,92.221.172.28
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.206.35
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,193.90.139.2
Voyenenga,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9114,10.4792,true,2022-02-02T15:36:06,109.189.56.42
Sandsli,Norway,Vestland,2022-02-02T15:36:06,1,true,false,false,false,60.2917,5.28272,true,2022-02-02T15:36:06,80.202.106.162
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.8636,10.7961,true,2022-02-02T15:36:06,172.226.26.18
Rykkin,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9281,10.4965,true,2022-02-02T15:36:06,88.88.224.56
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.36.243
Oslo,Norway,Oslo County,2022-02-02T15:36:06,9,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.208.60.60
Asker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8458,10.4313,true,2022-02-02T15:36:06,84.213.239.20
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.192.92
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,true,false,59.9526,10.7666,true,2022-02-02T15:36:06,89.8.214.100
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,95.174.66.182
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,193.157.251.155
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.26.182
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.36.173
Raholt,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,60.2763,11.1796,true,2022-02-02T15:36:06,158.248.67.221
Nesoddtangen,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.856,10.687,true,2022-02-02T15:36:06,46.212.178.201
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.87.53
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.53.20
Hovik verk,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8956,10.5914,true,2022-02-02T15:36:06,95.34.7.171
Fornebu,Norway,Viken,2022-02-02T15:36:06,11,true,false,false,false,59.8988,10.6274,true,2022-02-02T15:36:06,88.93.199.13
Stabekk,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,59.9106,10.6156,true,2022-02-02T15:36:06,84.48.186.138
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,185.176.244.150
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.212.202.59
Baerums verk,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9454,10.5111,true,2022-02-02T15:36:06,81.166.193.127
Moss,Norway,Viken,2022-02-02T15:36:06,1,true,false,true,false,59.434,10.6577,true,2022-02-02T15:36:06,77.16.66.85
Asker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8334,10.4056,true,2022-02-02T15:36:06,84.213.219.151
Drammen,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,59.7316,10.2042,true,2022-02-02T15:36:06,81.167.8.135
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.200.245
Oslo,Norway,Oslo County,2022-02-02T15:36:06,8,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.215.89.138
Honefoss,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,60.1745,10.2436,true,2022-02-02T15:36:06,85.167.70.169
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.159.79
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,true,false,59.9546,10.7618,true,2022-02-02T15:36:06,89.8.204.213
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.88.114
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.207.163
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9546,10.7618,true,2022-02-02T15:36:06,89.8.201.88
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.28.48
Rykkin,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9281,10.4965,true,2022-02-02T15:36:06,85.167.19.138
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.197.38
Rykkin,Norway,Viken,2022-02-02T15:36:06,8,true,false,false,false,59.9319,10.4814,true,2022-02-02T15:36:06,95.34.110.137
Dale,Norway,Vestland,2022-02-02T15:36:06,1,true,false,true,false,60.5864,5.81888,true,2022-02-02T15:36:06,77.16.76.93
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,193.28.4.34
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.112.130
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,true,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.18.61.123
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9526,10.7666,true,2022-02-02T15:36:06,89.8.209.169
Stabekk,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9106,10.6156,true,2022-02-02T15:36:06,109.189.206.114
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,185.80.180.21
Tønsberg,Norway,Vestfold og Telemark,2022-02-02T15:36:06,6,true,false,false,false,59.2775,10.3961,true,2022-02-02T15:36:06,81.191.191.150
Kolsas,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,59.9191,10.5134,true,2022-02-02T15:36:06,62.16.176.182
Oslo,Norway,Oslo County,2022-02-02T15:36:06,6,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,91.186.71.5
Heggedal,Norway,Viken,2022-02-02T15:36:06,16,true,false,false,false,59.7891,10.4403,true,2022-02-02T15:36:06,79.160.62.36
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.88.245
Rykkin,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9281,10.4965,true,2022-02-02T15:36:06,85.167.17.19
Asker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8162,10.3714,true,2022-02-02T15:36:06,84.213.209.209
Stabekk,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.9024,10.6096,true,2022-02-02T15:36:06,51.175.115.153
Fornebu,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.223.58
Rykkin,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9319,10.4814,true,2022-02-02T15:36:06,109.189.107.146
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.194.81
Oslo,Norway,Oslo County,2022-02-02T15:36:06,3,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.67.237
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.208.25
Åneby,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,60.0893,10.87,true,2022-02-02T15:36:06,46.15.41.243
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.199.203
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.213.75.51
Kolsas,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9191,10.5134,true,2022-02-02T15:36:06,46.9.61.71
Jar,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9272,10.6256,true,2022-02-02T15:36:06,62.249.183.216
Trondheim,Norway,Trøndelag,2022-02-02T15:36:06,2,true,false,false,false,63.424,10.3961,true,2022-02-02T15:36:06,84.202.248.41
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.8636,10.7961,true,2022-02-02T15:36:06,104.28.105.24
Oslo,Norway,Oslo County,2022-02-02T15:36:06,9,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,195.139.115.106
Hasle,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,59.9335,10.5837,true,2022-02-02T15:36:06,84.202.109.212
Baerums verk,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9423,10.5021,true,2022-02-02T15:36:06,92.220.23.185
Oslo,Norway,Oslo County,2022-02-02T15:36:06,17,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.131.141
Oslo,Norway,Oslo County,2022-02-02T15:36:06,7,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,171.23.6.109
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.212.87.134
Åneby,Norway,Viken,2022-02-02T15:36:06,4,true,false,true,false,60.0893,10.87,true,2022-02-02T15:36:06,46.15.45.157
Drammen,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.7402,10.2086,true,2022-02-02T15:36:06,88.90.193.64
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,37.191.239.212
Fornebu,Norway,Viken,2022-02-02T15:36:06,7,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.58.132
Oslo,Norway,Oslo County,2022-02-02T15:36:06,3,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,81.166.193.227
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,95.174.66.214
Fetsund,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.9315,11.1728,true,2022-02-02T15:36:06,158.248.68.22
Vollen,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.8084,10.4801,true,2022-02-02T15:36:06,85.167.61.217
Arnes,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,60.1089,11.487,true,2022-02-02T15:36:06,84.234.151.53
Skollenborg,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.5727,9.6801,true,2022-02-02T15:36:06,79.161.28.201
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.204.13
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.209.0.60
Lorenskog,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,59.9313,10.9643,true,2022-02-02T15:36:06,51.175.125.125
Lommedalen,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,60.0261,10.4349,true,2022-02-02T15:36:06,81.166.194.88
Oslo,Norway,Oslo County,2022-02-02T15:36:06,5,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,92.220.112.148
Tønsberg,Norway,Vestfold og Telemark,2022-02-02T15:36:06,5,true,false,false,false,59.2904,10.4258,true,2022-02-02T15:36:06,80.203.105.80
Rykkin,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9281,10.4965,true,2022-02-02T15:36:06,88.88.213.73
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.210.97.231
Lommedalen,Norway,Viken,2022-02-02T15:36:06,9,true,false,false,false,60.0261,10.4349,true,2022-02-02T15:36:06,62.16.177.4
Sem,Norway,Vestfold og Telemark,2022-02-02T15:36:06,1,true,false,false,false,59.2846,10.3187,true,2022-02-02T15:36:06,81.166.34.179
Schweinfurt,Germany,Bavaria,2022-02-02T15:36:06,15,true,false,false,false,50.0403,10.2309,true,2022-02-02T15:36:06,93.224.162.131
Jar,Norway,Viken,2022-02-02T15:36:06,23,true,false,false,false,59.9272,10.6256,true,2022-02-02T15:36:06,109.189.65.185
Nannestad,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,60.2183,11.0279,true,2022-02-02T15:36:06,80.212.188.229
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,81.166.230.167
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.40.106
Slependen,Norway,Viken,2022-02-02T15:36:06,7,true,false,false,false,59.877,10.5074,true,2022-02-02T15:36:06,84.210.177.25
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.13.25
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9127,10.7461,true,2022-02-02T15:36:06,77.18.48.120
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.18.47
Hovik verk,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8956,10.5914,true,2022-02-02T15:36:06,109.189.97.39
Oslo,Norway,Oslo County,2022-02-02T15:36:06,11,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.79.195
Drammen,Norway,Viken,2022-02-02T15:36:06,7,true,false,false,false,59.73,10.1883,true,2022-02-02T15:36:06,84.215.120.65
Vettre,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.8218,10.4799,true,2022-02-02T15:36:06,84.213.245.136
Lommedalen,Norway,Viken,2022-02-02T15:36:06,8,true,false,false,false,59.9542,10.4922,true,2022-02-02T15:36:06,81.166.199.124
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.215.48.129
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.153.158
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.212.150.249
Sylling,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.902,10.2786,true,2022-02-02T15:36:06,79.160.46.37
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.38.60
Hurdal,Norway,Viken,2022-02-02T15:36:06,5,true,false,false,false,60.5037,10.9414,true,2022-02-02T15:36:06,92.221.174.78
Solfjellsjøen,Norway,Nordland,2022-02-02T15:36:06,1,true,false,false,false,66.1167,12.4833,true,2022-02-02T15:36:06,77.16.211.28
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.212.44.14
Lysaker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9068,10.6393,true,2022-02-02T15:36:06,85.165.128.190
Naersnes,Norway,Viken,2022-02-02T15:36:06,11,true,false,false,false,59.7598,10.5031,true,2022-02-02T15:36:06,92.220.146.121
Hovik verk,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.8922,10.5799,true,2022-02-02T15:36:06,46.9.228.85
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.212.210.236
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9203,10.5799,true,2022-02-02T15:36:06,84.202.97.66
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,true,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.46.190
Baerums verk,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9454,10.5111,true,2022-02-02T15:36:06,81.166.193.98
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.128.44
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,31.45.102.142
Oslo,Norway,Oslo County,2022-02-02T15:36:06,6,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.91.227
Oslo,Norway,Oslo County,2022-02-02T15:36:06,6,true,false,false,false,59.8636,10.7961,true,2022-02-02T15:36:06,172.226.26.23
Lorenskog,Norway,Viken,2022-02-02T15:36:06,11,true,false,false,false,59.9313,10.9643,true,2022-02-02T15:36:06,51.175.86.96
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,true,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.36.253
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.209.31.213
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.213.198.119
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,92.220.18.138
Bergen,Norway,Vestland,2022-02-02T15:36:06,2,true,false,false,false,60.393,5.32415,true,2022-02-02T15:36:06,89.8.203.161
Fornebu,Norway,Viken,2022-02-02T15:36:06,2,true,false,true,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.18.53.38
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,88.89.137.13
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.211.224.64
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.53.46
Lillestrøm,Norway,Viken,2022-02-02T15:36:06,9,true,false,false,false,59.9536,11.062,true,2022-02-02T15:36:06,51.175.92.85
Jevnaker,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,60.2443,10.5433,true,2022-02-02T15:36:06,84.202.138.241
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,80.203.116.188
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.0.113
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,true,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.69.1
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.18.67
Asker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8348,10.4277,true,2022-02-02T15:36:06,85.166.233.249
Asker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8162,10.3714,true,2022-02-02T15:36:06,79.160.77.26
Sandefjord,Norway,Vestfold og Telemark,2022-02-02T15:36:06,1,true,false,false,false,59.1312,10.2167,true,2022-02-02T15:36:06,89.8.172.219
Lommedalen,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,60.0261,10.4349,true,2022-02-02T15:36:06,92.220.19.31
Asker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8348,10.4277,true,2022-02-02T15:36:06,85.166.232.118
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9546,10.7618,true,2022-02-02T15:36:06,89.8.201.125
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.195.6
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,171.23.129.34
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.211.216.216
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9526,10.7666,true,2022-02-02T15:36:06,89.8.214.212
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,88.89.218.192
Lysaker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9068,10.6393,true,2022-02-02T15:36:06,88.95.133.13
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.212.177.250
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.192.15
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.206.132
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.206.99
Aarhus,Denmark,Central Jutland,2022-02-02T15:36:06,1,true,false,false,false,56.1539,10.2227,true,2022-02-02T15:36:06,62.107.2.209
Askim,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.5907,11.1758,true,2022-02-02T15:36:06,85.165.87.134
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.202.3.64
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.116.7
Jar,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9272,10.6256,true,2022-02-02T15:36:06,109.189.65.84
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,true,false,59.9546,10.7618,true,2022-02-02T15:36:06,89.8.206.148
Oslo,Norway,Oslo County,2022-02-02T15:36:06,5,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.55.199
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9114,10.8114,true,2022-02-02T15:36:06,46.230.135.118
Jar,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.9272,10.6256,true,2022-02-02T15:36:06,37.200.29.65
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.207.180
